frame_idx,time_s,joint_idx,joint_name,x,y,z,event_label
70,2.335046,1,right_hip,-0.04988912120461464,-0.005268856883049011,-0.09163719415664673,
70,2.335046,2,right_knee,0.021964456886053085,0.35399848222732544,-0.045288555324077606,
70,2.335046,3,right_ankle,-0.0013251379132270813,0.6912753582000732,0.016570642590522766,
70,2.335046,4,left_hip,0.05076562985777855,0.006364739499986172,0.09546665102243423,
70,2.335046,5,left_knee,0.13127726316452026,0.3343898057937622,0.12756861746311188,
70,2.335046,6,left_ankle,0.021686188876628876,0.6405160427093506,0.1434479057788849,
70,2.335046,7,spine,0.09195274114608765,-0.19288112223148346,-0.028354698792099953,
70,2.335046,8,thorax,0.18358838558197021,-0.38628247380256653,-0.05861306190490723,
70,2.335046,9,neck,0.24652862548828125,-0.4202187955379486,-0.08706719428300858,
70,2.335046,10,head,0.3107483983039856,-0.4506869614124298,-0.11666757613420486,
70,2.335046,11,left_shoulder,0.2523636817932129,-0.3540852665901184,0.0338805615901947,
70,2.335046,12,left_elbow,0.194801464676857,-0.2081906795501709,0.20106759667396545,
70,2.335046,13,left_wrist,0.1555313766002655,-0.39638006687164307,0.14114339649677277,
70,2.335046,14,right_shoulder,0.12229573726654053,-0.4300236403942108,-0.15162402391433716,
70,2.335046,15,right_elbow,0.05980878323316574,-0.33035171031951904,-0.3348298668861389,
70,2.335046,16,right_wrist,0.17451629042625427,-0.41728872060775757,-0.47617048025131226,
71,2.368403,0,hip_center,0.0006530086393468082,0.0006036303238943219,0.0019745617173612118,
71,2.368403,1,right_hip,-0.051760025322437286,-0.006669602822512388,-0.09032081812620163,
71,2.368403,2,right_knee,0.02000240981578827,0.3528438210487366,-0.04577438533306122,
71,2.368403,3,right_ankle,-0.0017725899815559387,0.6899151802062988,0.017734482884407043,
71,2.368403,4,left_hip,0.05318259447813034,0.007874635048210621,0.0942058116197586,
71,2.368403,5,left_knee,0.1334569901227951,0.33604565262794495,0.1253976970911026,
71,2.368403,6,left_ankle,0.02158764749765396,0.6413397789001465,0.14140892028808594,
71,2.368403,7,spine,0.09229455888271332,-0.19299496710300446,-0.026983464136719704,
71,2.368403,8,thorax,0.18399862945079803,-0.3865746855735779,-0.05586261302232742,
71,2.368403,9,neck,0.24538184702396393,-0.42275163531303406,-0.08495063334703445,
71,2.368403,10,head,0.3082910478115082,-0.45505741238594055,-0.11540453135967255,
71,2.368403,11,left_shoulder,0.2562512457370758,-0.3537345826625824,0.03370778262615204,
71,2.368403,12,left_elbow,0.1706576943397522,-0.24702395498752594,0.21765539050102234,
71,2.368403,13,left_wrist,0.12661981582641602,-0.4318501353263855,0.15096032619476318,
71,2.368403,14,right_shoulder,0.12019218504428864,-0.43311935663223267,-0.1457706242799759,
71,2.368403,15,right_elbow,0.030817516148090363,-0.3663828372955322,-0.33275163173675537,
71,2.368403,16,right_wrist,0.12771345674991608,-0.4748280644416809,-0.4725508689880371,
72,2.401761,0,hip_center,0.0009279394871555269,0.0006616706377826631,0.0019986960105597973,
72,2.401761,1,right_hip,-0.05342506989836693,-0.007971278391778469,-0.08904901146888733,
72,2.401761,2,right_knee,0.018320899456739426,0.3517657220363617,-0.046317774802446365,
72,2.401761,3,right_ankle,-0.002369992434978485,0.6885992288589478,0.01879546418786049,
72,2.401761,4,left_hip,0.055416785180568695,0.009295833297073841,0.09296707063913345,
72,2.401761,5,left_knee,0.13499346375465393,0.33770546317100525,0.12342657893896103,
72,2.401761,6,left_ankle,0.02128712087869644,0.6423109769821167,0.13961166143417358,
72,2.401761,7,spine,0.09245923906564713,-0.19317705929279327,-0.025673046708106995,
72,2.401761,8,thorax,0.1840372085571289,-0.38701045513153076,-0.05322011560201645,
72,2.401761,9,neck,0.24404489994049072,-0.42516109347343445,-0.08265461027622223,
72,2.401761,10,head,0.305706650018692,-0.4592389762401581,-0.11372225731611252,
72,2.401761,11,left_shoulder,0.25956490635871887,-0.35358870029449463,0.0333842858672142,
72,2.401761,12,left_elbow,0.15016776323318481,-0.2971833646297455,0.22677725553512573,
72,2.401761,13,left_wrist,0.09944158792495728,-0.4779716432094574,0.15403978526592255,
72,2.401761,14,right_shoulder,0.1175508052110672,-0.43575361371040344,-0.13996562361717224,
72,2.401761,15,right_elbow,0.007226832211017609,-0.39987632632255554,-0.3242071270942688,
72,2.401761,16,right_wrist,0.076895572245121,-0.530701220035553,-0.46104326844215393,
73,2.435119,0,hip_center,0.0011932633351534605,0.0007190622854977846,0.0020209678914397955,
73,2.435119,1,right_hip,-0.05480546876788139,-0.009131336584687233,-0.087898850440979,
73,2.435119,2,right_knee,0.017055314034223557,0.35078927874565125,-0.046943582594394684,
73,2.435119,3,right_ankle,-0.003052670508623123,0.6873650550842285,0.01966772973537445,
73,2.435119,4,left_hip,0.05734000727534294,0.010573504492640495,0.09185004234313965,
73,2.435119,5,left_knee,0.13605070114135742,0.3392547070980072,0.12162262946367264,
73,2.435119,6,left_ankle,0.020871564745903015,0.6432973146438599,0.13797712326049805,
73,2.435119,7,spine,0.09244105219841003,-0.19342367351055145,-0.024429041892290115,
73,2.435119,8,thorax,0.1837187111377716,-0.38757407665252686,-0.050711266696453094,
73,2.435119,9,neck,0.24269120395183563,-0.4272403419017792,-0.08023440837860107,
73,2.435119,10,head,0.3033888041973114,-0.4627375602722168,-0.11160985380411148,
73,2.435119,11,left_shoulder,0.26220080256462097,-0.35371971130371094,0.03305158019065857,
73,2.435119,12,left_elbow,0.13787901401519775,-0.35070109367370605,0.22562654316425323,
73,2.435119,13,left_wrist,0.07550695538520813,-0.5265523791313171,0.1499011516571045,
73,2.435119,14,right_shoulder,0.11458844691514969,-0.4379176199436188,-0.13442298769950867,
73,2.435119,15,right_elbow,-0.010054707527160645,-0.4276990592479706,-0.31264519691467285,
73,2.435119,16,right_wrist,0.03116605430841446,-0.5784880518913269,-0.44014638662338257,
74,2.468477,0,hip_center,0.0014390804572030902,0.0007644888246431947,0.0020385098177939653,
74,2.468477,1,right_hip,-0.05583567917346954,-0.010134086012840271,-0.08695186674594879,
74,2.468477,2,right_knee,0.016364239156246185,0.34990763664245605,-0.04769280552864075,
74,2.468477,3,right_ankle,-0.0038061365485191345,0.6862151622772217,0.020241454243659973,
74,2.468477,4,left_hip,0.05886603146791458,0.011668340303003788,0.09093216061592102,
74,2.468477,5,left_knee,0.13672947883605957,0.34061694145202637,0.11997054517269135,
74,2.468477,6,left_ankle,0.02035028487443924,0.6441951990127563,0.1364552229642868,
74,2.468477,7,spine,0.09225529432296753,-0.19373947381973267,-0.023215731605887413,
74,2.468477,8,thorax,0.18308687210083008,-0.38826215267181396,-0.04826154559850693,
74,2.468477,9,neck,0.24143452942371368,-0.4289380609989166,-0.07765211164951324,
74,2.468477,10,head,0.30157431960105896,-0.46537846326828003,-0.10902046412229538,
74,2.468477,11,left_shoulder,0.26404696702957153,-0.35418587923049927,0.03301599621772766,
74,2.468477,12,left_elbow,0.1336309164762497,-0.39836108684539795,0.21629267930984497,
74,2.468477,13,left_wrist,0.05513691157102585,-0.5684359669685364,0.14239062368869781,
74,2.468477,14,right_shoulder,0.11160942912101746,-0.43966737389564514,-0.1293145716190338,
74,2.468477,15,right_elbow,-0.0225650817155838,-0.4494190216064453,-0.30050334334373474,
74,2.468477,16,right_wrist,-0.002008717507123947,-0.6148053407669067,-0.41415995359420776,
75,2.501835,0,hip_center,0.001648407313041389,0.00078619085252285,0.0020439140498638153,
75,2.501835,1,right_hip,-0.056477271020412445,-0.010965803638100624,-0.08628365397453308,
75,2.501835,2,right_knee,0.01629745215177536,0.3491256535053253,-0.04857231676578522,
75,2.501835,3,right_ankle,-0.004624282941222191,0.6851648092269897,0.020453862845897675,
75,2.501835,4,left_hip,0.059921860694885254,0.012542554177343845,0.09027554094791412,
75,2.501835,5,left_knee,0.13709676265716553,0.3417254686355591,0.11848447471857071,
75,2.501835,6,left_ankle,0.019789397716522217,0.6449440121650696,0.13500972092151642,
75,2.501835,7,spine,0.09196701645851135,-0.19409772753715515,-0.022038524970412254,
75,2.501835,8,thorax,0.18229058384895325,-0.38900840282440186,-0.045875947922468185,
75,2.501835,9,neck,0.24041298031806946,-0.4302839934825897,-0.07487417012453079,
75,2.501835,10,head,0.3004246652126312,-0.4672134518623352,-0.10591420531272888,
75,2.501835,11,left_shoulder,0.26507073640823364,-0.3550175130367279,0.03358368203043938,
75,2.501835,12,left_elbow,0.1339120864868164,-0.4353901445865631,0.20354774594306946,
75,2.501835,13,left_wrist,0.03922619670629501,-0.5994783639907837,0.1352986991405487,
75,2.501835,14,right_shoulder,0.10916002094745636,-0.44108206033706665,-0.12500476837158203,
75,2.501835,15,right_elbow,-0.03133562207221985,-0.46630576252937317,-0.2894074320793152,
75,2.501835,16,right_wrist,-0.023209381848573685,-0.6420663595199585,-0.3880745768547058,
76,2.535192,0,hip_center,0.0017847162671387196,0.0007739934953860939,0.002036535879597068,
76,2.535192,1,right_hip,-0.05666935443878174,-0.011604761704802513,-0.08598817884922028,
76,2.535192,2,right_knee,0.016845181584358215,0.3484700918197632,-0.049575671553611755,
76,2.535192,3,right_ankle,-0.005477886646986008,0.6842643022537231,0.020199500024318695,
76,2.535192,4,left_hip,0.06037190556526184,0.013154255226254463,0.08997457474470139,
76,2.535192,5,left_knee,0.1372256875038147,0.34249740839004517,0.11717198044061661,
76,2.535192,6,left_ankle,0.019269660115242004,0.645470142364502,0.13358834385871887,
76,2.535192,7,spine,0.09162493795156479,-0.19446858763694763,-0.020903220400214195,
76,2.535192,8,thorax,0.18146252632141113,-0.38974350690841675,-0.043567195534706116,
76,2.535192,9,neck,0.23984995484352112,-0.43111640214920044,-0.07188635319471359,
76,2.535192,10,head,0.3002743422985077,-0.46791553497314453,-0.1022736206650734,
76,2.535192,11,left_shoulder,0.26523786783218384,-0.35622739791870117,0.03504663705825806,
76,2.535192,12,left_elbow,0.13526839017868042,-0.4627067446708679,0.19099605083465576,
76,2.535192,13,left_wrist,0.02809419482946396,-0.6214479207992554,0.12884122133255005,
76,2.535192,14,right_shoulder,0.1077503114938736,-0.4422640800476074,-0.12185650318861008,
76,2.535192,15,right_elbow,-0.03647385537624359,-0.4802965819835663,-0.280464231967926,
76,2.535192,16,right_wrist,-0.036480583250522614,-0.6637553572654724,-0.3643444776535034,
77,2.56855,0,hip_center,0.0018166867084801197,0.0007306496845558286,0.0020125198643654585,
77,2.56855,1,right_hip,-0.05637425556778908,-0.012028503231704235,-0.08613213896751404,
77,2.56855,2,right_knee,0.017892885953187943,0.34797996282577515,-0.050601378083229065,
77,2.56855,3,right_ankle,-0.006308447569608688,0.6835651993751526,0.01955193281173706,
77,2.56855,4,left_hip,0.06011763960123062,0.013487869873642921,0.09008681774139404,
77,2.56855,5,left_knee,0.1372995227575302,0.3428480625152588,0.1161239892244339,
77,2.56855,6,left_ankle,0.018872320652008057,0.6456555128097534,0.1321941316127777,
77,2.56855,7,spine,0.09131138771772385,-0.19479234516620636,-0.0198647640645504,
77,2.56855,8,thorax,0.18079663813114166,-0.39035147428512573,-0.04144624248147011,
77,2.56855,9,neck,0.23998825252056122,-0.43116822838783264,-0.06888943165540695,
77,2.56855,10,head,0.30139675736427307,-0.4670313000679016,-0.0984107106924057,
77,2.56855,11,left_shoulder,0.2646239697933197,-0.357718825340271,0.03748319670557976,
77,2.56855,12,left_elbow,0.13577944040298462,-0.48229843378067017,0.18041376769542694,
77,2.56855,13,left_wrist,0.020598113536834717,-0.6370335817337036,0.12263323366641998,
77,2.56855,14,right_shoulder,0.107821986079216,-0.4432522654533386,-0.12016932666301727,
77,2.56855,15,right_elbow,-0.03791375458240509,-0.49226444959640503,-0.2743198871612549,
77,2.56855,16,right_wrist,-0.044434767216444016,-0.6811167597770691,-0.34492653608322144,
78,2.601908,0,hip_center,0.001750495983287692,0.0006712702452205122,0.001972605474293232,
78,2.601908,1,right_hip,-0.05553504452109337,-0.01221399288624525,-0.08674491941928864,
78,2.601908,2,right_knee,0.01939670369029045,0.34769389033317566,-0.05159265175461769,
78,2.601908,3,right_ankle,-0.007082674652338028,0.6831141710281372,0.018526408821344376,
78,2.601908,4,left_hip,0.05912071838974953,0.01355209294706583,0.09063810855150223,
78,2.601908,5,left_knee,0.13741353154182434,0.34274521470069885,0.11544220894575119,
78,2.601908,6,left_ankle,0.018623873591423035,0.6454488039016724,0.13077795505523682,
78,2.601908,7,spine,0.09102239459753036,-0.19506163895130157,-0.018915440887212753,
78,2.601908,8,thorax,0.18027858436107635,-0.39083313941955566,-0.039496950805187225,
78,2.601908,9,neck,0.24072839319705963,-0.43048515915870667,-0.06588487327098846,
78,2.601908,10,head,0.30358797311782837,-0.4646835923194885,-0.09430687129497528,
78,2.601908,11,left_shoulder,0.26315099000930786,-0.3594697117805481,0.04094104468822479,
78,2.601908,12,left_elbow,0.13439394533634186,-0.4959127902984619,0.17267963290214539,
78,2.601908,13,left_wrist,0.014784567058086395,-0.6480405330657959,0.11701074987649918,
78,2.601908,14,right_shoulder,0.10927483439445496,-0.443981796503067,-0.11983875185251236,
78,2.601908,15,right_elbow,-0.036485493183135986,-0.501822829246521,-0.27087461948394775,
78,2.601908,16,right_wrist,-0.048610538244247437,-0.694280743598938,-0.3300856649875641,
79,2.635266,0,hip_center,0.0016355696134269238,0.000617382931523025,0.001921956310980022,
79,2.635266,1,right_hip,-0.05410155653953552,-0.012133283540606499,-0.0877956822514534,
79,2.635266,2,right_knee,0.021483711898326874,0.347625732421875,-0.05251867324113846,
79,2.635266,3,right_ankle,-0.007784927263855934,0.6829113960266113,0.017134137451648712,
79,2.635266,4,left_hip,0.057437047362327576,0.013362905010581017,0.0916023775935173,
79,2.635266,5,left_knee,0.13761143386363983,0.34219077229499817,0.11521205306053162,
79,2.635266,6,left_ankle,0.0185098797082901,0.6448312997817993,0.1293243020772934,
79,2.635266,7,spine,0.090717613697052,-0.19530202448368073,-0.01800629124045372,
79,2.635266,8,thorax,0.17977917194366455,-0.3912612795829773,-0.037621527910232544,
79,2.635266,9,neck,0.24173937737941742,-0.4294358491897583,-0.06264989078044891,
79,2.635266,10,head,0.30629149079322815,-0.46164441108703613,-0.08956277370452881,
79,2.635266,11,left_shoulder,0.26076966524124146,-0.3614538311958313,0.045286983251571655,
79,2.635266,12,left_elbow,0.13057786226272583,-0.5046359300613403,0.16816546022891998,
79,2.635266,13,left_wrist,0.009164519608020782,-0.6554144620895386,0.11273152381181717,
79,2.635266,14,right_shoulder,0.1116579994559288,-0.4444047212600708,-0.12042488902807236,
79,2.635266,15,right_elbow,-0.03340227156877518,-0.5087283849716187,-0.2695002853870392,
79,2.635266,16,right_wrist,-0.050215497612953186,-0.7033867835998535,-0.31968435645103455,
80,2.668624,0,hip_center,0.0015059019206091762,0.0005756785394623876,0.0018613293068483472,
80,2.668624,1,right_hip,-0.052067432552576065,-0.011772682890295982,-0.08922038972377777,
80,2.668624,2,right_knee,0.0243181474506855,0.34775739908218384,-0.05333882197737694,
80,2.668624,3,right_ankle,-0.008457910269498825,0.6829107403755188,0.01538253203034401,
80,2.668624,4,left_hip,0.055137999355793,0.012919214554131031,0.09291110932826996,
80,2.668624,5,left_knee,0.13789163529872894,0.3411790728569031,0.11550311744213104,
80,2.668624,6,left_ankle,0.01851913332939148,0.643793523311615,0.1277625411748886,
80,2.668624,7,spine,0.09038358926773071,-0.1955302655696869,-0.017122237011790276,
80,2.668624,8,thorax,0.17923693358898163,-0.3916766047477722,-0.03578870743513107,
80,2.668624,9,neck,0.24271953105926514,-0.4283241927623749,-0.05923435837030411,
80,2.668624,10,head,0.30894094705581665,-0.45854151248931885,-0.08434034138917923,
80,2.668624,11,left_shoulder,0.2574132978916168,-0.36361509561538696,0.0503668412566185,
80,2.668624,12,left_elbow,0.1240587830543518,-0.5093995332717896,0.166614830493927,
80,2.668624,13,left_wrist,0.003056660294532776,-0.6601006388664246,0.11008204519748688,
80,2.668624,14,right_shoulder,0.11481324583292007,-0.4446125328540802,-0.12162863463163376,
80,2.668624,15,right_elbow,-0.029212437570095062,-0.5144434571266174,-0.26922178268432617,
80,2.668624,16,right_wrist,-0.050333172082901,-0.710135817527771,-0.31339675188064575,
81,2.701981,0,hip_center,0.0013799108564853668,0.0005446122377179563,0.0017893669428303838,
81,2.701981,1,right_hip,-0.04932254180312157,-0.011121269315481186,-0.09100950509309769,
81,2.701981,2,right_knee,0.028456900268793106,0.3479933440685272,-0.05397966876626015,
81,2.701981,3,right_ankle,-0.009135723114013672,0.6829349398612976,0.013292599469423294,
81,2.701981,4,left_hip,0.05212894454598427,0.012208402156829834,0.0945650190114975,
81,2.701981,5,left_knee,0.13852468132972717,0.3395678997039795,0.11657962203025818,
81,2.701981,6,left_ankle,0.018609419465065002,0.6420674324035645,0.12606503069400787,
81,2.701981,7,spine,0.09007439017295837,-0.1957298070192337,-0.016288354992866516,
81,2.701981,8,thorax,0.1787423938512802,-0.3920440971851349,-0.03404870256781578,
81,2.701981,9,neck,0.24354714155197144,-0.42731624841690063,-0.055934883654117584,
81,2.701981,10,head,0.31120237708091736,-0.4557299315929413,-0.07926088571548462,
81,2.701981,11,left_shoulder,0.25287893414497375,-0.36588698625564575,0.056180719286203384,
81,2.701981,12,left_elbow,0.11402122676372528,-0.5102716684341431,0.1676335483789444,
81,2.701981,13,left_wrist,-0.0038902610540390015,-0.6627265214920044,0.10930109024047852,
81,2.701981,14,right_shoulder,0.11913736164569855,-0.444589763879776,-0.1235322654247284,
81,2.701981,15,right_elbow,-0.023746803402900696,-0.519783616065979,-0.26959216594696045,
81,2.701981,16,right_wrist,-0.049443092197179794,-0.7154865264892578,-0.31122246384620667,
82,2.735339,0,hip_center,0.0012707144487649202,0.0005276849842630327,0.0016967932460829616,
82,2.735339,1,right_hip,-0.04578300938010216,-0.010146629996597767,-0.09312128275632858,
82,2.735339,2,right_knee,0.034587111324071884,0.3482045829296112,-0.05427270382642746,
82,2.735339,3,right_ankle,-0.009763140231370926,0.6827442646026611,0.01084967702627182,
82,2.735339,4,left_hip,0.0483534000813961,0.011203331872820854,0.09650228172540665,
82,2.735339,5,left_knee,0.13995438814163208,0.33712804317474365,0.11876074224710464,
82,2.735339,6,left_ankle,0.01879330724477768,0.6392295360565186,0.12426235526800156,
82,2.735339,7,spine,0.0898829847574234,-0.19586224853992462,-0.015508512035012245,
82,2.735339,8,thorax,0.17846938967704773,-0.3922901153564453,-0.032398901879787445,
82,2.735339,9,neck,0.24437560141086578,-0.4263332486152649,-0.05289819836616516,
82,2.735339,10,head,0.31319618225097656,-0.4531490206718445,-0.07465392351150513,
82,2.735339,11,left_shoulder,0.24698904156684875,-0.36821669340133667,0.06271838396787643,
82,2.735339,12,left_elbow,0.10123938322067261,-0.5082256197929382,0.17090652883052826,
82,2.735339,13,left_wrist,-0.01160544902086258,-0.6638068556785583,0.11083313822746277,
82,2.735339,14,right_shoulder,0.12509867548942566,-0.44412535429000854,-0.12613144516944885,
82,2.735339,15,right_elbow,-0.01694844663143158,-0.5246657133102417,-0.2701430916786194,
82,2.735339,16,right_wrist,-0.04785074293613434,-0.7193443179130554,-0.3130185604095459,
83,2.768697,0,hip_center,0.001194993034005165,0.0005267041269689798,0.0015683957608416677,
83,2.768697,1,right_hip,-0.04150742292404175,-0.008830147795379162,-0.09542343020439148,
83,2.768697,2,right_knee,0.043665796518325806,0.34814178943634033,-0.054183658212423325,
83,2.768697,3,right_ankle,-0.010218385607004166,0.6818568110466003,0.007908344268798828,
83,2.768697,4,left_hip,0.04390832781791687,0.009884912520647049,0.09855718910694122,
83,2.768697,5,left_knee,0.1424175500869751,0.33368855714797974,0.12222690135240555,
83,2.768697,6,left_ankle,0.019111596047878265,0.6349711418151855,0.12232590466737747,
83,2.768697,7,spine,0.08990729600191116,-0.19588953256607056,-0.01480059139430523,
83,2.768697,8,thorax,0.17859816551208496,-0.3923400342464447,-0.030859049409627914,
83,2.768697,9,neck,0.24543021619319916,-0.42524683475494385,-0.05018270015716553,
83,2.768697,10,head,0.31517377495765686,-0.4506860375404358,-0.07061193883419037,
83,2.768697,11,left_shoulder,0.2397666573524475,-0.37042003870010376,0.0696382075548172,
83,2.768697,12,left_elbow,0.08825160562992096,-0.5042022466659546,0.17778462171554565,
83,2.768697,13,left_wrist,-0.018629975616931915,-0.6632856726646423,0.11600210517644882,
83,2.768697,14,right_shoulder,0.13282008469104767,-0.4428207576274872,-0.12923170626163483,
83,2.768697,15,right_elbow,-0.00894571840763092,-0.5276294350624084,-0.2710535526275635,
83,2.768697,16,right_wrist,-0.04576271399855614,-0.7199195027351379,-0.3196546733379364,
84,2.802055,0,hip_center,0.0011470681056380272,0.0005362493684515357,0.0014079228276386857,
84,2.802055,1,right_hip,-0.036818727850914,-0.007240766659379005,-0.09767073392868042,
84,2.802055,2,right_knee,0.055553682148456573,0.3476448655128479,-0.053993672132492065,
84,2.802055,3,right_ankle,-0.010303623974323273,0.6798853874206543,0.004347272217273712,
84,2.802055,4,left_hip,0.03910859301686287,0.008314902894198895,0.10048992931842804,
84,2.802055,5,left_knee,0.14557072520256042,0.329391747713089,0.1267307549715042,
84,2.802055,6,left_ankle,0.019556716084480286,0.6294807195663452,0.12019874155521393,
84,2.802055,7,spine,0.09003199636936188,-0.1958698183298111,-0.014125388115644455,
84,2.802055,8,thorax,0.17890259623527527,-0.392305463552475,-0.029350263997912407,
84,2.802055,9,neck,0.24658581614494324,-0.4240152835845947,-0.04768743738532066,
84,2.802055,10,head,0.31706732511520386,-0.4482809603214264,-0.06698004901409149,
84,2.802055,11,left_shoulder,0.2315872311592102,-0.3720746636390686,0.0761808305978775,
84,2.802055,12,left_elbow,0.07887764275074005,-0.4985448718070984,0.19122517108917236,
84,2.802055,13,left_wrist,-0.021932221949100494,-0.6610112190246582,0.12805601954460144,
84,2.802055,14,right_shoulder,0.14101025462150574,-0.4405040740966797,-0.1321227252483368,
84,2.802055,15,right_elbow,-0.0005367100238800049,-0.5264391899108887,-0.27348431944847107,
84,2.802055,16,right_wrist,-0.043047334998846054,-0.7149858474731445,-0.33124256134033203,
85,2.835413,0,hip_center,0.0011015036143362522,0.0005230006645433605,0.001243009464815259,
85,2.835413,1,right_hip,-0.032136671245098114,-0.005480376072227955,-0.09964131563901901,
85,2.835413,2,right_knee,0.06878535449504852,0.3468018174171448,-0.05385775864124298,
85,2.835413,3,right_ankle,-0.01000172644853592,0.6769653558731079,7.990747690200806e-05,
85,2.835413,4,left_hip,0.03432010859251022,0.006526144687086344,0.10213559865951538,
85,2.835413,5,left_knee,0.148569718003273,0.3246106803417206,0.13184019923210144,
85,2.835413,6,left_ankle,0.019970685243606567,0.623346209526062,0.11787763237953186,
85,2.835413,7,spine,0.08986407518386841,-0.19600558280944824,-0.013415902853012085,
85,2.835413,8,thorax,0.17861676216125488,-0.3925606608390808,-0.027762075886130333,
85,2.835413,9,neck,0.247138112783432,-0.4228530526161194,-0.045368313789367676,
85,2.835413,10,head,0.318197101354599,-0.44610530138015747,-0.06377004086971283,
85,2.835413,11,left_shoulder,0.2227744162082672,-0.37291228771209717,0.08171765506267548,
85,2.835413,12,left_elbow,0.07453207671642303,-0.4897170960903168,0.21183675527572632,
85,2.835413,13,left_wrist,-0.017964288592338562,-0.6569474935531616,0.14838045835494995,
85,2.835413,14,right_shoulder,0.14724868535995483,-0.4376125931739807,-0.13409872353076935,
85,2.835413,15,right_elbow,0.006852015852928162,-0.5191120505332947,-0.2791852653026581,
85,2.835413,16,right_wrist,-0.037461526691913605,-0.7033477425575256,-0.34837013483047485,
86,2.86877,0,hip_center,0.001062411000020802,0.0004587550647556782,0.0011472349287942052,
86,2.86877,1,right_hip,-0.027830995619297028,-0.003709475975483656,-0.10115750879049301,
86,2.86877,2,right_knee,0.08128634095191956,0.3458794057369232,-0.05356353893876076,
86,2.86877,3,right_ankle,-0.009544260799884796,0.6737438440322876,-0.00478518009185791,
86,2.86877,4,left_hip,0.029922185465693474,0.004618788603693247,0.10346359014511108,
86,2.86877,5,left_knee,0.15037965774536133,0.32002758979797363,0.13693594932556152,
86,2.86877,6,left_ankle,0.01998761296272278,0.6175389885902405,0.11547704041004181,
86,2.86877,7,spine,0.0888223871588707,-0.19657008349895477,-0.012816160917282104,
86,2.86877,8,thorax,0.1765424907207489,-0.39363715052604675,-0.026472628116607666,
86,2.86877,9,neck,0.24579811096191406,-0.4220401346683502,-0.04435313493013382,
86,2.86877,10,head,0.31709080934524536,-0.444420725107193,-0.0629308670759201,
86,2.86877,11,left_shoulder,0.213702991604805,-0.3729013502597809,0.0853794738650322,
86,2.86877,12,left_elbow,0.07410112023353577,-0.47138410806655884,0.2382277548313141,
86,2.86877,13,left_wrist,-0.007387369871139526,-0.6413357257843018,0.16734498739242554,
86,2.86877,14,right_shoulder,0.14834296703338623,-0.43485620617866516,-0.1352241486310959,
86,2.86877,15,right_elbow,0.013340950012207031,-0.5056567192077637,-0.2906758785247803,
86,2.86877,16,right_wrist,-0.023835014551877975,-0.6857481002807617,-0.3736099302768707,
87,2.902128,0,hip_center,0.0011051527690142393,0.0003277587820775807,0.0012159326579421759,
87,2.902128,1,right_hip,-0.023708708584308624,-0.0020712236873805523,-0.10221026837825775,
87,2.902128,2,right_knee,0.09144484996795654,0.3453015685081482,-0.05265277251601219,
87,2.902128,3,right_ankle,-0.009291574358940125,0.6711032390594482,-0.009873352944850922,
87,2.902128,4,left_hip,0.025893304497003555,0.002702233614400029,0.10465063154697418,
87,2.902128,5,left_knee,0.14972631633281708,0.3163778781890869,0.14188091456890106,
87,2.902128,6,left_ankle,0.01900021731853485,0.6131271123886108,0.11313780397176743,
87,2.902128,7,spine,0.08722465485334396,-0.1974337249994278,-0.012603826820850372,
87,2.902128,8,thorax,0.17320743203163147,-0.39527201652526855,-0.026157772168517113,
87,2.902128,9,neck,0.2429496943950653,-0.4213179349899292,-0.04566190764307976,
87,2.902128,10,head,0.3140328824520111,-0.4430725872516632,-0.06572646647691727,
87,2.902128,11,left_shoulder,0.20358139276504517,-0.37259364128112793,0.08735382556915283,
87,2.902128,12,left_elbow,0.07393543422222137,-0.43658745288848877,0.26524943113327026,
87,2.902128,13,left_wrist,0.015514809638261795,-0.6021809577941895,0.16668930649757385,
87,2.902128,14,right_shoulder,0.14699627459049225,-0.431505411863327,-0.1371588259935379,
87,2.902128,15,right_elbow,0.021447986364364624,-0.4730680584907532,-0.3101145029067993,
87,2.902128,16,right_wrist,0.007491389289498329,-0.6513460278511047,-0.4034697711467743,
88,2.935486,0,hip_center,0.001198129029944539,0.0001834379945648834,0.001395434490405023,
88,2.935486,1,right_hip,-0.018910812214016914,-0.0004806777578778565,-0.10307298600673676,
88,2.935486,2,right_knee,0.09848508983850479,0.34570881724357605,-0.050582993775606155,
88,2.935486,3,right_ankle,-0.00920848548412323,0.6701185703277588,-0.014735300093889236,
88,2.935486,4,left_hip,0.021305855363607407,0.0008052159682847559,0.10586611181497574,
88,2.935486,5,left_knee,0.1454317271709442,0.3138134777545929,0.14747998118400574,
88,2.935486,6,left_ankle,0.016895532608032227,0.6107122302055359,0.11135245114564896,
88,2.935486,7,spine,0.08576715737581253,-0.1982278972864151,-0.012682200409471989,
88,2.935486,8,thorax,0.17007851600646973,-0.39676254987716675,-0.026550564914941788,
88,2.935486,9,neck,0.24024337530136108,-0.4198618233203888,-0.04813990369439125,
88,2.935486,10,head,0.31098076701164246,-0.441079705953598,-0.06992736458778381,
88,2.935486,11,left_shoulder,0.19232115149497986,-0.37204980850219727,0.08841167390346527,
88,2.935486,12,left_elbow,0.07443313300609589,-0.3854578137397766,0.28455647826194763,
88,2.935486,13,left_wrist,0.06733745336532593,-0.5087892413139343,0.12553668022155762,
88,2.935486,14,right_shoulder,0.1468343585729599,-0.42661333084106445,-0.14008362591266632,
